9.337788769720812843e-01,1.486145145012779389e-01,8.819521907565116559e-01,9.096293877274810313e-01,4.177307684843961644e-01,4.639462633388904411e-01,7.252801945198406042e-01,5.067590872346373621e-01,2.535450066460515073e-01,3.200257450370105339e-01,0.000000000000000000e+00
8.268567010914018578e-01,9.440199057784064429e-01,1.204200482722862509e-01,2.521812033432445643e-01,2.128320140737905986e-01,8.557104721875209430e-01,9.088231093741987454e-01,8.512915816084029030e-01,4.512079615733224358e-01,3.231522094917782528e-01,1.000000000000000000e+00
2.795227669834650097e-01,1.398671318105925154e-01,2.646790371613430004e-01,3.072791032867303596e-01,4.330316571973943374e-01,3.184298993930367860e-02,4.608020273128590194e-01,8.666686621602437413e-02,6.460924112410195708e-01,4.354503824037123660e-01,1.000000000000000000e+00
8.374697695245727491e-01,7.138633063064945272e-01,1.491734851285166918e-01,3.857395421481060183e-01,9.754083593162177213e-02,9.949779008389219026e-01,7.016417824022465055e-01,4.794973665303270405e-01,1.148373140111140778e-01,6.889246279240185400e-01,0.000000000000000000e+00
3.581257484894968535e-01,1.310125038191944924e-01,9.723332198171341645e-01,6.141886493660456692e-01,3.729355911655296563e-02,3.047063085802698135e-01,4.777125654999184734e-01,3.895448520569420037e-01,2.524598309459480383e-02,6.484092908450619364e-01,0.000000000000000000e+00
8.750777479478288878e-02,6.430506618993833134e-01,2.608728082203566334e-01,7.224714188814354010e-01,7.257021808000982954e-01,7.874850644029203206e-01,6.664113116915271195e-01,7.242238659648427834e-01,1.037865372364455974e-01,2.688371600933168182e-01,1.000000000000000000e+00
5.660725748857362571e-01,4.568797033862416201e-01,3.507555032272414719e-01,5.334140032705718681e-01,9.865435469178039929e-01,4.243117418484139147e-01,5.815024777698416525e-01,5.579422654474824883e-01,8.177517550308512906e-01,9.790845629622678681e-01,1.000000000000000000e+00
7.675932815915492702e-01,2.593342496259294361e-01,2.338868164656219273e-01,3.125220521308523791e-01,4.039263800011752004e-01,9.439856863725278879e-01,7.435017939957219157e-01,7.701992854791783749e-02,3.689554836314670183e-01,1.696165980366943771e-01,0.000000000000000000e+00
2.766407311574853312e-01,2.304844389461446763e-02,5.730054750811730546e-02,3.365619398635627535e-01,5.816422964608067847e-01,7.531127634234576762e-01,5.045147306404944576e-01,5.113209501672133506e-02,9.064203114420597007e-01,6.024963142458729104e-01,1.000000000000000000e+00
4.226454523490852377e-01,1.134916223951628611e-01,9.429134542052541867e-02,4.846055477372617215e-01,4.695516363469520726e-01,8.251935742796951967e-01,1.865267260712412112e-01,5.194522413035244091e-01,5.449563996181291392e-01,4.466251212207035248e-01,0.000000000000000000e+00
2.837613525034843320e-01,3.514274638050257638e-01,3.214817293782022967e-01,6.352833661949686128e-01,4.469656851198200442e-01,1.908443403325424947e-01,9.677779850819077101e-01,9.774410389381716913e-01,8.607072027220104005e-01,5.650002123038904145e-01,1.000000000000000000e+00
4.679942446255294097e-01,1.643197596661316595e-02,4.429739272751065382e-02,3.495570204321493124e-01,5.853144434258716888e-02,5.385958127181734723e-01,9.793392819531661075e-01,2.696385870511863736e-01,9.945356243841521060e-01,9.958984217977050468e-01,1.000000000000000000e+00
3.205194030886724388e-01,5.052830705983276660e-01,9.393000123342875041e-01,9.458617243944589248e-03,1.207570380561353574e-01,6.914752813370451667e-01,7.426910219067138774e-01,5.141070674388292794e-01,5.466634591491849049e-01,6.739919246161196753e-02,1.000000000000000000e+00
7.220890473850773983e-01,7.489313932407217766e-01,2.219970114220481960e-03,9.691795351957589455e-01,8.396023409875268406e-01,2.943749706480198736e-01,2.136669477532117112e-01,4.914875029103968895e-01,8.873253202291632169e-01,4.203121731419967588e-02,0.000000000000000000e+00
5.933946460019708935e-01,6.685542156499122424e-01,7.434607836823259319e-01,3.364662075402357067e-01,1.563315976377542826e-01,2.892247216456336201e-01,9.122756360017281185e-02,5.776889265110553007e-01,7.447496775453071871e-01,7.196797416347804344e-01,1.000000000000000000e+00
3.404707855905895197e-01,1.539050418419474209e-02,7.902160497963235386e-01,9.548913353872221510e-01,2.139689475122028561e-01,7.546847684388532373e-01,1.237862077279936468e-01,7.972273923121335759e-01,5.583453417254859996e-01,8.340362567858844445e-01,0.000000000000000000e+00
7.658431571925001791e-01,7.340691140407465953e-01,9.399493076376644884e-01,4.199804513046268006e-02,5.670775234097137352e-01,7.081641100007872724e-01,8.511821299419586317e-02,8.011903225974095211e-01,7.675482042644021785e-01,8.079689115050555648e-01,1.000000000000000000e+00
7.320204917169906844e-01,7.305427091442022736e-01,4.537724272852668994e-01,3.336658617154817374e-01,7.280784293019062492e-01,4.843465243467091064e-01,7.939605952330563987e-02,9.747826432000670227e-01,5.354474146232701681e-02,8.439995079871941419e-01,0.000000000000000000e+00
1.697401472389180599e-01,1.934209175138000836e-01,7.161893154953757890e-02,2.249479580946733837e-02,2.964326931937303344e-01,4.214584904876169658e-01,6.923933922204250635e-02,8.451043622648414244e-01,6.076621498240476482e-01,8.574753570970377048e-01,1.000000000000000000e+00
9.371381068979174334e-01,8.861066594960065324e-01,4.653289954890819091e-01,1.084338363074821565e-01,2.537565983918643742e-02,5.396515011758036273e-01,6.006068350682554069e-01,7.968650627118849528e-01,6.749841918495923521e-01,4.155392702216472722e-01,1.000000000000000000e+00
7.526885436532493312e-02,5.689693263092466813e-01,4.136648696130663660e-01,1.859483748960449878e-01,7.901270710336811831e-01,1.186554048495563896e-01,8.115312454416901966e-01,8.518055447167856009e-01,9.989910266971675501e-01,6.215419019357536490e-01,1.000000000000000000e+00
1.952987546716010714e-01,4.787095038095279254e-01,2.547977319622463099e-01,4.464795718030853955e-01,3.305730696958895098e-01,1.085360571897066029e-01,7.301212850500482521e-02,7.491658019015442482e-01,9.902973193708497490e-01,8.593978708336180716e-01,1.000000000000000000e+00
7.806241320292948149e-01,1.021515057891608791e-01,1.094508934552778090e-01,3.504836519620345703e-01,3.322607418408277669e-01,8.363700368826236797e-01,8.956299938922301918e-01,3.916951125702229364e-01,2.038875646297544364e-01,8.335838329384575029e-01,0.000000000000000000e+00
1.644758919161198873e-01,5.532681527596112758e-01,4.248761862362979702e-01,2.348736621120702805e-01,8.716930176353080428e-01,9.943206541611485649e-01,8.363540301682104161e-02,6.430149529486187676e-01,2.115037650814338699e-01,3.612335174816351246e-01,0.000000000000000000e+00
1.906455187657435379e-01,5.414059300607968472e-01,5.663054276061860737e-01,4.002837738625283359e-01,8.601017684636429461e-01,8.618360534917250959e-01,5.735261080153589708e-01,1.336765811722214758e-01,4.410769641365314131e-01,3.197655408438461189e-01,1.000000000000000000e+00
3.621936536035775811e-01,4.630507406171597840e-01,6.550848181209916188e-01,3.015633813412732511e-01,9.754872481600800338e-01,7.584539376789281029e-01,1.251716619279126252e-01,9.943046233790003852e-01,7.838249078808916526e-01,8.150131010779385621e-01,0.000000000000000000e+00
8.011809740844240135e-01,4.014801530581446620e-01,2.590100532892115615e-01,5.365920390625430469e-01,2.804236140546525480e-01,9.023731275173375588e-01,4.509366579002603848e-01,9.695326996629237692e-01,1.440900677669370022e-01,6.520727134031073513e-01,1.000000000000000000e+00
5.718684859261847775e-01,3.899429733112774743e-01,4.364650617493975870e-01,6.832008364443006299e-01,7.071212555741590577e-01,9.786880191021183339e-01,4.596342026231376998e-01,2.418034100456567526e-02,3.675047076572822702e-01,2.998007688173711660e-01,1.000000000000000000e+00
2.480339698679386862e-01,2.723638610935881221e-01,6.384564982330784844e-01,4.674703512416331641e-01,7.241036847735672355e-01,2.832512932228761215e-01,8.770621053018282653e-01,3.763627961182335335e-01,3.586468984880826216e-01,8.061771434850392160e-01,0.000000000000000000e+00
1.346632941673179262e-01,5.678037696324511607e-01,4.996392558478645052e-01,9.386674906343234204e-01,3.290351439029626235e-01,5.412916379073706707e-02,5.964541012839472689e-01,2.624495884565906101e-01,8.668080474553970793e-01,4.703786176371592687e-01,1.000000000000000000e+00
8.825256028836953037e-01,4.521856274691520294e-01,7.234337152042186192e-01,7.718475128232481497e-01,6.727655996101516989e-01,2.304589458784983558e-01,1.239816648937067667e-01,8.920522987970586071e-01,3.323172627662869250e-01,4.233152374464519418e-01,1.000000000000000000e+00
8.993591031988171780e-01,9.650341530746153751e-02,7.041113064118231790e-01,6.153478752555694431e-01,4.046583917189965351e-01,1.233692100333297903e-01,4.011319861863720249e-01,5.083213710235108262e-01,8.708570775848800682e-02,8.694230633117391305e-01,1.000000000000000000e+00
9.221327287278897611e-01,7.490835677805461890e-01,4.692182090859970955e-01,1.482819350573979511e-01,6.395703977788153027e-01,6.811980727462885188e-01,7.134580169173642128e-01,2.687824399368659023e-01,8.277505543118008902e-01,4.881401695586107259e-02,1.000000000000000000e+00
2.920258009197818083e-02,2.391181071194942165e-01,6.177794165361195633e-01,5.389059348893088242e-02,5.050973806216555451e-01,9.416228405675207691e-01,3.523501578801840894e-01,7.698554709329117340e-01,8.679373009485065182e-01,8.377734937261150927e-01,1.000000000000000000e+00
9.489432864699107739e-01,9.667492065111465971e-01,9.641021274826037102e-01,6.099296661133044584e-01,9.449143071716140652e-01,4.415612230016879858e-01,6.195677318223440366e-01,2.795748540108294877e-01,6.332400436647341868e-01,9.183143187229415583e-01,0.000000000000000000e+00
4.278474607848784528e-01,4.988197789743143984e-01,7.358571523943215897e-01,6.585517391361797035e-01,4.497746467089874800e-01,1.193969242078325443e-01,1.207822751360302371e-01,1.848427212760263005e-01,1.216728872981088783e-01,5.884042615565713286e-01,0.000000000000000000e+00
1.824411370223761875e-01,3.602514201605049315e-01,3.854376372063003098e-01,1.175689896723975947e-01,2.391582072172230289e-01,9.720512787776791619e-02,4.130909943209695179e-01,8.008531688423337069e-02,3.311803006050044740e-01,1.376891326898205259e-01,1.000000000000000000e+00
1.126029065658201711e-01,1.703633859255150318e-01,6.965119880000292252e-01,3.901404598836410997e-02,2.682399393551322397e-01,5.269994729319411597e-01,5.258613142659707140e-01,9.791371503262173981e-01,6.276027347035436632e-01,6.529190912247029299e-01,0.000000000000000000e+00
1.548226873566227457e-02,6.599035244448433479e-01,2.856043511484119835e-01,7.319690897305135557e-01,5.502462287444797040e-01,4.335572606241275828e-01,5.021517885928347136e-01,7.986222351918609297e-01,9.392238588036518898e-01,4.128896382948730182e-01,1.000000000000000000e+00
2.798759897576247324e-01,8.645679230940971349e-01,2.703802220088880048e-01,8.566881627619202799e-01,1.112443491842368681e-01,2.223194138995029379e-01,5.470082546339199991e-01,4.821293097878452949e-01,6.250161361942889737e-01,2.108514234642152596e-01,1.000000000000000000e+00
6.253802282753705422e-01,1.328538289618745871e-01,8.779369493498179189e-01,2.871156315636527179e-01,3.829681515045568752e-01,5.479000126388772207e-01,5.091669638476704618e-01,4.728723712430615844e-02,3.068000648711743938e-01,3.046334291434911190e-01,0.000000000000000000e+00
2.783765365425171501e-01,5.342286541476705120e-01,8.815705181164901205e-02,9.682700946596678460e-01,1.943521825311123052e-02,8.115110690232053559e-01,8.660342774026386081e-01,7.217509985492986946e-02,3.024697952124413280e-01,4.671237044796781035e-01,0.000000000000000000e+00
3.644872817763639139e-01,7.427737597524866064e-01,7.024306659400681996e-01,7.330850005458791063e-01,3.112385188967987659e-01,6.708845433023240545e-01,6.389174025950994373e-01,5.865608058287050675e-01,2.081178538001349221e-02,3.986363412173643539e-02,1.000000000000000000e+00
1.278951259478541269e-01,5.111239887433397522e-01,7.020839835956749209e-01,7.972907675396490035e-02,6.821090377401655136e-01,6.440552496452485176e-01,6.471510362319391474e-01,7.786277463333538540e-01,3.341800173623219461e-01,2.155424365282474497e-01,1.000000000000000000e+00
4.865594540262631051e-01,5.121945408139605416e-02,9.949679116114048538e-01,7.466644402688226156e-01,1.872706305129863136e-01,9.915251701198894985e-01,4.466306651892009150e-01,9.864920403415272654e-01,5.321368850001083617e-01,1.693939642728659045e-01,0.000000000000000000e+00
7.043014269909548819e-01,2.942610141784494093e-01,7.450193449938511403e-01,9.246243023801720140e-01,8.684506833718748098e-01,9.918505785377513817e-01,7.118774898158830577e-02,5.248779228919491224e-01,7.901908858296142757e-01,6.920213336014223726e-01,1.000000000000000000e+00
4.178129268322453571e-01,2.432271245789535685e-01,6.145047345379111015e-01,6.011600655380079372e-01,8.990607404325817731e-01,9.170820086166788787e-01,7.928633699705354143e-01,3.958088802009590568e-01,1.438170957554821827e-01,3.968619513937120535e-01,0.000000000000000000e+00
8.602867037278653095e-01,5.857991297858375912e-01,5.318339137746034284e-01,3.592891483696056820e-01,6.209678615411279301e-01,6.249295358091830899e-01,6.580239196893475917e-01,9.594272117576726489e-01,4.964326254284766593e-01,9.146629893210665996e-01,1.000000000000000000e+00
6.314251032642373973e-01,3.072659206481401784e-01,6.259324838481664655e-01,4.351588516029885056e-01,3.619518480841386054e-01,1.548841415667892019e-01,3.759211619960907136e-01,8.601637646345031696e-01,3.164382953353943595e-01,2.917613677182695486e-01,0.000000000000000000e+00
3.915341536603255124e-01,5.144057190614329533e-01,5.541712503995247507e-01,6.476123446071082590e-01,7.015418568557860723e-01,6.465339291995260140e-01,3.659592759388602401e-01,4.964757176560072871e-01,1.075795679138180638e-02,4.720655656584208382e-01,1.000000000000000000e+00
5.670899164094702627e-01,4.302083105847511746e-01,7.727979990616140604e-02,6.455899666322921782e-01,9.351693966741558839e-01,9.687882101167504256e-01,8.280186559680776659e-01,2.598865070300481195e-01,5.193701171500502145e-01,4.190395529577409794e-01,1.000000000000000000e+00
6.359936289902962114e-01,9.212052838121069787e-01,8.167789657463619957e-01,1.412385791331602913e-01,8.022208537488471070e-01,8.249255936253050425e-01,6.783822464363487015e-03,3.034808972184663833e-01,7.799852590327438495e-02,8.027252859757803005e-01,1.000000000000000000e+00
3.684356844544167675e-02,3.319188645887944933e-01,6.878234761985704271e-01,3.459411907662810481e-01,9.943314964771085007e-01,8.972097710399684622e-01,1.836208973860756766e-01,2.391130070300132582e-01,8.224856430218897563e-01,1.935565467542684770e-01,0.000000000000000000e+00
2.386316561930579283e-01,7.274480864352698140e-01,3.735422151216524211e-01,4.691889359284695526e-01,1.062930968712079149e-01,8.951110276551321743e-01,4.707223837421514734e-02,9.500404741095714867e-01,1.850433567303660931e-01,7.163866239227725252e-01,1.000000000000000000e+00
1.701706210861351209e-01,5.309272720638816834e-01,1.419735820395424675e-01,6.407556771759470582e-02,7.305543548615198723e-01,6.240688228607316201e-01,1.652552091240317989e-01,9.776499138240782871e-01,3.628173595547456998e-03,7.510059009972118726e-01,0.000000000000000000e+00
2.985196549114463860e-01,1.885249151941196244e-01,1.016311185866084488e-01,2.328820431428711979e-01,2.562873991383778360e-01,2.540767446778477989e-01,3.681795213227471164e-01,9.954271407568793251e-01,6.714180440670665106e-01,1.123557041330308648e-01,0.000000000000000000e+00
9.464048485922598175e-01,7.761849804041512924e-01,5.757779466191326190e-02,2.615067179067444014e-01,8.924308879127281768e-01,7.406275778267131793e-01,1.350615145263106553e-01,1.817747309141365397e-01,3.144840699721466182e-01,1.034295500717921090e-01,0.000000000000000000e+00
7.825821567833962655e-01,5.046953200510955195e-01,3.727445332258195743e-01,5.990027476076852375e-01,5.142116190199408354e-02,7.458967841467911697e-01,6.690911065046313277e-01,8.191496069474557551e-01,6.843279039723283441e-01,5.385436185550654953e-01,1.000000000000000000e+00
7.465750137489046701e-02,6.729094786189205868e-01,2.917669497063135609e-01,1.568503711721579430e-01,9.523769541482961509e-01,8.362596848390679849e-01,4.745104770122330340e-01,5.114677567563200578e-01,5.036300623488966233e-01,2.300259277276204273e-01,0.000000000000000000e+00
5.476569555170793802e-01,7.380264425452578436e-01,3.191438521350183910e-01,8.642212002713381969e-01,5.977564425487695843e-01,6.188812217317020137e-01,9.907670916282079743e-01,9.246679777703855629e-01,6.377654350042731846e-01,8.307130215296745224e-01,1.000000000000000000e+00
4.922530642830774683e-01,5.776736135984460452e-01,3.026847567430389629e-01,6.917953373342058399e-01,3.613183455899804386e-02,7.942049836360387527e-01,9.054171305711921081e-01,3.586959602472424846e-01,7.556304750696021255e-01,6.124490608026661453e-01,1.000000000000000000e+00
3.431222156316571237e-02,4.619928711861466253e-01,5.237838855308605268e-01,3.308781877778051994e-01,3.369975533576745619e-01,3.310919941356804674e-02,1.250519259333935373e-01,5.460411147800028342e-01,6.650519765353121171e-01,6.520095267849363996e-01,1.000000000000000000e+00
1.626950895116574536e-02,5.882913501955461255e-01,9.463723911650290255e-01,9.507404577400411227e-01,5.308620583030924100e-01,5.588679419491149325e-02,3.087732622205574540e-02,3.485498982619237296e-01,6.976284071233046502e-01,9.318435438939424165e-01,1.000000000000000000e+00
1.560711224117335982e-01,8.941201357435973884e-01,7.907501650765913492e-02,5.828930260542655173e-01,2.208335722077440222e-01,5.843948701924992495e-01,3.325320901193333789e-01,1.860758250325310614e-01,7.888080537444424056e-01,7.057858865366657408e-01,0.000000000000000000e+00
5.699815031642655461e-01,5.608628184137876005e-02,8.774930692725112502e-01,6.780664943774971087e-01,1.083720927770958076e-01,8.659177611460672219e-01,6.245488435645819569e-01,9.464722711961559565e-02,9.826624124638796420e-01,1.800049291947858343e-01,0.000000000000000000e+00
8.682827762109748271e-01,9.011020774836281388e-01,9.825661200739754797e-02,8.206231979974137891e-01,3.367311374477185426e-01,2.918880807212879125e-01,6.079155081207170408e-01,2.272561553446306171e-01,7.155256812481213258e-01,9.625888055923135234e-01,1.000000000000000000e+00
7.156944264340329154e-01,8.734859159505423687e-01,9.225857866772150251e-01,8.534946771133176124e-01,8.088440720126093275e-01,7.795957097449043305e-01,2.469677837275064958e-01,8.097435916271987777e-01,5.024878299131555481e-01,9.258386110817762304e-02,0.000000000000000000e+00
2.406812961529547490e-02,2.190100410843328627e-01,7.304323626725206520e-02,5.213919274668206150e-01,7.268640272412817405e-01,6.751694866283395324e-01,1.311813804736255973e-01,3.392913768302111555e-01,5.649435266598826777e-01,4.287813408648758484e-01,1.000000000000000000e+00
8.806894509128849746e-01,7.799719032788027251e-01,7.580567105883913026e-01,4.661197524528666314e-01,6.407579245691612524e-01,5.712610587069886225e-01,4.148425286617172247e-01,4.317981022292249893e-02,5.447728727354834710e-01,2.574091918518089939e-01,1.000000000000000000e+00
6.059826159134319434e-01,6.014144050168424016e-03,3.475925111204090090e-01,7.962981698578851519e-01,6.753979879115827867e-01,3.879186087447425990e-01,4.651063753307624893e-01,7.704058259997985658e-01,6.446827927645090162e-01,4.206954405904712591e-01,0.000000000000000000e+00
1.775168244216454028e-01,6.786125449587000480e-01,6.685475371712379378e-03,7.434445126565190076e-01,8.982883803723413774e-01,3.025004928342149846e-01,4.905003619279946214e-02,3.496060096474329359e-01,9.388839903603994896e-01,9.060317890182718603e-01,1.000000000000000000e+00
9.403270509044260317e-01,8.213062212295892950e-01,6.369490962239720000e-01,7.159751872537971629e-01,6.648714934067012639e-01,2.878850645947569342e-01,7.738062153613883831e-01,8.834283860076679318e-01,4.922682878925509486e-01,6.773869801060279361e-01,0.000000000000000000e+00
8.558051809964356549e-01,2.757156515387962914e-01,1.227349376519740742e-01,3.381763150785976890e-01,3.693511355355527659e-02,2.583415666729518279e-01,4.908583145384428637e-01,9.602397662120008004e-01,1.874570147845628920e-01,2.065369528738765226e-01,0.000000000000000000e+00
6.701373364339687777e-01,6.695756690533556377e-01,1.674884866057552157e-01,6.097832221546758413e-01,9.653537825407404460e-01,7.171887793968789726e-01,2.906874401196524182e-03,1.439046406327405547e-01,9.354250225544734620e-01,2.145601725595365217e-01,0.000000000000000000e+00
1.589651362309290050e-01,9.819787281779730481e-01,7.635621639699067265e-01,1.513668098854237254e-02,6.781276527464561443e-01,7.434712152841638222e-01,7.830561238706102989e-01,4.475889285911572868e-01,9.281299152441269129e-02,8.059130193862751312e-02,0.000000000000000000e+00
9.898389399292235602e-01,5.091631727229912752e-01,6.256411163017338017e-01,4.624360581120415814e-01,4.640479693016485996e-02,8.360424042597133232e-01,4.641558090436633810e-01,9.133841069177679461e-01,8.306623008471393232e-01,3.760926203302542570e-01,1.000000000000000000e+00
3.076939025320321042e-01,6.999747082282330446e-01,5.831540402659456390e-01,6.511371643144459043e-01,1.678528261867708871e-01,4.102641261764169434e-01,6.905125203146056379e-02,9.531171031430366591e-01,8.258486958092670083e-02,5.663485158157687271e-01,0.000000000000000000e+00
3.854448377210152321e-01,6.634246178213241141e-01,8.440980816570272660e-01,8.816650198702948860e-01,1.272791029871441770e-01,1.630812515177690880e-01,9.091996280592919977e-01,5.054251279361973159e-01,9.106105818298542154e-01,9.417278997738678381e-01,1.000000000000000000e+00
4.935561880776700994e-01,1.617493439444813719e-01,5.842108325264768753e-01,2.271046122676231294e-01,3.294036444487699056e-01,7.304303778266920677e-01,9.352942187766019044e-01,4.049343079236332743e-01,9.482424800269709797e-01,8.078629155773509041e-02,1.000000000000000000e+00
7.413496861358594980e-01,8.181281001573338374e-01,1.460179814592644787e-01,8.952318339908790223e-01,5.649721128161280248e-01,9.708925587897309084e-01,1.958979709034790462e-01,6.730783165221876363e-01,5.351505778326034468e-01,5.035640105067251682e-02,0.000000000000000000e+00
5.066174174962846388e-01,4.447772613954025234e-01,3.326894019984353301e-01,3.361347207877628529e-01,7.685975858856403109e-01,5.998872645454493835e-01,9.934649718296212351e-01,8.797183565316160081e-01,6.569893646062261450e-01,4.871293613673892686e-01,1.000000000000000000e+00
4.947303087157869372e-01,6.796117537955229659e-01,8.497910917863753522e-01,5.957554442121896221e-01,3.129782032124595048e-01,2.368996039402803122e-01,3.153985017968994331e-01,9.477560385520266140e-01,7.462711996906039591e-01,8.993812631689952486e-01,1.000000000000000000e+00
7.690032154315828983e-02,2.859965243869443396e-01,4.445025579080142952e-01,1.706336729247474038e-01,4.905678791705354591e-01,7.791284569194333320e-01,1.822455469533856842e-01,1.817312217073018266e-01,9.541039434017064558e-01,6.136957094194941398e-01,1.000000000000000000e+00
9.003070694296761989e-01,6.995678920253391997e-01,7.671521748452514444e-01,7.546600763017851099e-01,3.677521975015062283e-01,6.259373785135968760e-01,3.573122284186405206e-01,1.026684687225818404e-01,6.983804636949447753e-01,4.521085265151476573e-01,0.000000000000000000e+00
7.711769324675378234e-01,1.972261544352891249e-01,4.611258281156567218e-01,6.450253507624317262e-01,2.123698406591112420e-01,4.002396781895002364e-01,7.531319891559220547e-01,1.285925409179270451e-01,2.078924528779804159e-01,7.961077377104316399e-01,1.000000000000000000e+00
3.295793683455163769e-01,8.194848627437545385e-02,5.906006244089493373e-01,2.142715814440876443e-02,3.734152594174557915e-01,3.025373012193062205e-01,1.023339190257493980e-01,8.411126769001204817e-01,9.530274866551435853e-02,8.448521224282482533e-01,1.000000000000000000e+00
9.715602681674107011e-02,9.625809734611897595e-01,3.710969558622677633e-01,3.197785065871538990e-01,7.610038684416928767e-01,9.067399553013544278e-01,7.703068133120646310e-01,9.118764350859536183e-01,1.018166120442968170e-01,7.836882832561602452e-01,1.000000000000000000e+00
9.651027044343213346e-01,6.847523521614178321e-01,6.947185482983174731e-01,3.092448471204237714e-01,5.764844028602250647e-01,1.374335609744236075e-01,9.120862850091467910e-01,6.164692346892521879e-01,7.245439429745759163e-01,8.178845410698361018e-01,0.000000000000000000e+00
6.082302660682734619e-01,7.374345064742628963e-01,5.359489029152449957e-01,7.567482338145837817e-01,8.005829998287474769e-01,7.720982463509701299e-01,6.633519959834458524e-01,7.089591992017342248e-01,3.503398696242091548e-01,8.800108053320934154e-01,0.000000000000000000e+00
4.819731461266774097e-01,9.194628840931329261e-01,1.230967049082232201e-02,1.315595757320943138e-01,5.625917502412766114e-01,1.371785666502627343e-01,3.863297478044568356e-01,3.100808008219647638e-01,7.573164987627444278e-01,8.740105394665917959e-01,0.000000000000000000e+00
6.341183059548015644e-01,6.265409854096640752e-01,5.385067241460270715e-01,6.780191411561137249e-01,7.427418580256396341e-01,1.115440908877392001e-01,2.884102659773531974e-01,4.129463814434346514e-01,1.201107310584474952e-01,4.369801575035232588e-01,0.000000000000000000e+00
9.714620311703625610e-02,7.282745416576208441e-01,9.796807411777267438e-01,4.165321671624994115e-01,3.357953432537352789e-01,9.520986467963136191e-01,6.520759232733264188e-02,4.408947725585100619e-01,6.250733682141943470e-01,2.221001917780186519e-01,1.000000000000000000e+00
3.788299270288320031e-02,4.393084141371158546e-01,4.889228758513296524e-01,5.220377862827060289e-01,3.145438849830620720e-01,6.410829191726264975e-01,8.039955340517965787e-01,3.398194388749296024e-01,2.846867936483820083e-01,6.105506435331224946e-01,1.000000000000000000e+00
9.107628958745120906e-01,3.256682432489252932e-01,2.208170693563971110e-01,7.729118494740827572e-02,7.678107582282936994e-01,4.993003996980297510e-01,1.469242772914666206e-01,2.949197290876104383e-02,9.853342099342734528e-01,6.149591931142908141e-01,1.000000000000000000e+00
2.075817714414972537e-01,1.534981989207567787e-01,8.244334234284728113e-01,2.230829985076266953e-01,5.591810270929421511e-01,1.112086721156493319e-01,2.711562986563186284e-01,4.551879394104640930e-02,2.648036588984394868e-01,6.801383495677570945e-02,1.000000000000000000e+00
5.464506895541291209e-01,6.944669319023077936e-02,7.096572530643552312e-01,6.362248118845559297e-01,3.611847950616939862e-01,9.293442818087738200e-02,9.423569595619621930e-01,1.222134221524733277e-01,9.421019433616786287e-01,4.175861146338571972e-01,1.000000000000000000e+00
